STRING_LIST_QUEST_MAIN_168,강림을 50레벨까지 올려보세요.,Raise Gang-rim to Level 50.,Erhöhen Sie Kangrim auf Level 50.,Поднимите уровень <br>Кан Рима до 50.,降臨童子のレベルを50まで<br>上げましょう。,请将Kang Lim的等级升至50级。,升級江林至Lv.50。,ลองเพิ่มเลเวลคังริมขึ้<br>นไปที่ระดับ 50 ดูสิ,Élevez Kangrim au niveau 50.
STRING_LIST_QUEST_MAIN_169,이군대위를 40레벨까지 올려보세요.,Raise Lee Gun <br>to Level 40.,Erhöhen Sie Hauptmann G.Lee auf Level 40.,Поднимите уровень<br> Капитана Ли до 40.,大尉さんのレベルを40まで<br>上げましょう。,请将Lee Kun大尉的等级升至40级。,升級李軍大尉至Lv.40。,ลองเพิ่มเลเวลกัปตันลีขึ้<br>นไปที่ระดับ 40 ดูสิ,Élevez le capitaine G.Lee au niveau 40.
STRING_LIST_QUEST_MAIN_170,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_171,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_172,모던 블루 냉동 진열대를 배치해보세요.,Place <br>modern blue frozen.,Stellen Sie Stand von <br>Moderne blau gefrorenes Essen auf.,Установите <br>современную синюю<br> витрину для<br> замороженного.,モダンブルー冷凍陳列台を配置<br>してみましょう。,请放置摩登蓝色速冻食品货架。,配置時尚藍色冷凍陳列架。,ลองวางตู้แช่แข็งสีฟ้าโมเดิร์น,Placez un stand d'aliments <br>surgelés bleus modernes.
STRING_LIST_QUEST_MAIN_173,모던 블루 음료 진열대를 배치해보세요.,Place <br>modern blue drink.,Stellen Sie Stand von <br>Moderne blau Getränke auf.,Установите <br>современную синюю<br> витрину для <br>напитков.,モダンブルードリンク<br>陳列台を配置してみましょう。,请放置摩登蓝色饮料货架。,配置時尚藍色飲料陳列架。,ลองวางตู้เครื่องดื่มสีฟ้าสมัยใหม่ดูสิ,Placez un stand de boissons<br> bleues modernes.
STRING_LIST_QUEST_MAIN_174,모던 블루 신선 진열대를 배치해보세요.,Place<br> modern blue fresh.,Stellen Sie Stand von<br> Moderne blau frisches Essen auf.,Установите <br>современную синюю<br> витрину для <br>свежего.,モダンブルー<br>生鮮陳列台を配置してみましょう。,请放置摩登蓝色新鲜果蔬货架。,配置時尚藍色生鮮陳列架。,ลองวางชั้นวางของสดสีฟ้าโมเดิร์นดูสิ,Placez un stand de nourriture <br>fraîche bleu moderne.
STRING_LIST_QUEST_MAIN_175,손님을 270번 불러오세요.,Call in customers 270 times.,Rufen Sie 270 Mal Gäste herbei.,Пригласите клиентов 270 раз.,お客さんを270回呼び込み<br>ましょう。,请邀请270次客人。,呼叫客人270次。,เรียกลูกค้ามา 270 ครั้ง,Invoquez des invités 270 fois.
STRING_LIST_QUEST_MAIN_176,VIP 75명을 불러오세요.,Call in 75 VIPs.,Rufen Sie 75 VIPs herbei.,Пригласите 75 VIP-персон.,VIP客75人を呼び込みましょう。,请邀请75名VIP。,呼叫75名VIP。,ลองเรียกลูกค้า VIP 75 คนสิ,Invoquez 75 VIP.
STRING_LIST_QUEST_MAIN_177,상품을 120번 진열해보세요.,Display items 120 times.,Stellen Sie das Produkt 120 Mal aus.,Продемонстрируйте <br>товары 120 раз.,商品を120回陳列してみましょう。,请展示120次商品。,陳列商品120次。,กรุณาแสดงสินค้า 120 ครั้ง,Affichez le produit 120 fois.
STRING_LIST_QUEST_MAIN_178,점장을 50레벨까지 올려보세요.,Raise Store Manager <br>to Level 50.,Erhöhen Sie Ladenleiter auf Level 50.,Поднимите уровень Главного <br>Менеджера до 50.,店長のレベルを50まで<br>上げましょう。,请将店长的等级升至50级。,升級店長至Lv.50。,ลองเพิ่มเลเวลผู้จัดการร้านขึ้<br>นไปที่ระดับ 50 สิ,Élevez le magasin <br>au niveau 50.
STRING_LIST_QUEST_MAIN_179,헤어롤소녀를 50레벨까지 올려보세요.,Raise Hair Roll Girl <br>to Level 50.,Erhöhen Sie Wickler <br>Mädchen auf Level 50.,Поднимите уровень Девушки <br>с кудрями до 50.,ヘアカーラー娘のレベルを50<br>まで上げましょう。,请将卷发少女的等级升至50级。,升級捲髮少女至Lv.50。,ลองเพิ่มเลเวลเด็กผู้หญิงผ<br>มโรลขึ้นถึงระดับ 50 ดูสิ,Élevez Winder Girl au niveau 50.
STRING_LIST_QUEST_MAIN_180,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_181,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_182,손님을 300번 불러오세요.,Call in customers 300 times.,Rufen Sie 300 Mal Gäste herbei.,Пригласите клиентов 300 раз.,お客さんを300回呼び込み<br>ましょう。,请邀请300次客人。,呼叫客人300次。,เรียกลูกค้ามา 300 ครั้ง,Invoquez des invités 300 fois.
STRING_LIST_QUEST_MAIN_183,매니저을 50레벨까지 올려보세요.,Raise Manager <br>to Level 50.,Erhöhen Sie Manager auf Level 50.,Поднимите уровень <br>Менеджера до 50.,マネージャーのレベルを50まで<br>上げましょう。,请将经理的等级升至50级。,升級店經理至Lv.50。,ลองเพิ่มเลเวลผู้จัดการขอ<br>งคุณไปที่ระดับ 50 ดูสิ,Élevez les ménager au niveau 50.
STRING_LIST_QUEST_MAIN_184,헬쓰보이를 50레벨까지 올려보세요.,Raise Health Boy <br>to Level 50.,Erhöhen Sie Fitness-Mann auf Level 50.,Поднимите уровень <br>Здоровяка до 50.,ジムボーイのレベルを50まで<br>上げましょう。,请将健身男孩的等级升至50级。,升級健身男孩至Lv.50。,ลองเพิ่มเลเวลเฮลท์บอยขึ้<br>นไปที่ระดับ 50 ดูสิ,Élevez l'homme de fitness <br>au niveau 50.
STRING_LIST_QUEST_MAIN_185,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_186,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 <br>элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_187,새로운 스토어를 오픈해 보세요.,Open a new store.,Öffnen Sie neue Laden.,Откройте новый магазин.,新しいストアをオープンしてみ<br>ましょう。,请开设新商店。,開設新商店。,ลองเปิดสโตร์ใหม่ดูสิ,Ouvrir de nouveaux magasins.
STRING_LIST_QUEST_MAIN_188,손님을 300번 불러오세요.,Call in customers 300 times.,Rufen Sie 300 Mal <br>Gäste herbei.,Пригласите <br>клиентов 300 раз.,お客さんを300回呼び込み<br>ましょう。,请邀请300次客人。,呼叫客人300次。,เรียกลูกค้ามา 300 ครั้ง,Invoquez des invités 300 fois.
STRING_LIST_QUEST_MAIN_189,VIP 80명을 불러오세요.,Call in 80 VIPs.,Rufen Sie 80 VIPs herbei.,Пригласите 80 VIP-персон.,VIP客80人を呼び込みましょう。,请邀请80名VIP。,呼叫80名VIP。,ลองเรียกลูกค้า VIP 80 คนสิ,Invoquez 80 VIP.
STRING_LIST_QUEST_MAIN_190,상품을 5번 교체해보세요.,Change items 5 times.,Ersetzen Sie das Produkt 5 mal.,Замените товар 5 раз.,商品を5回取り替えてみましょう。,请更换5次商品。,交換商品5次。,กรุณาเปลี่ยนสินค้า 5 ครั้ง,Remplacez le produit 5 fois.
STRING_LIST_QUEST_MAIN_191,상품을 140번 진열해보세요.,Display items 140 times.,Stellen Sie das Produkt 140 Mal aus.,Продемонстрируйте<br> товары 140 раз.,商品を140回陳列してみましょう。,请展示140次商品。,陳列商品140次。,กรุณาแสดงสินค้า 140 ครั้ง,Affichez le produit 140 fois.
STRING_LIST_QUEST_MAIN_192,황룡테마 과자 진열대를 배치해보세요.,Place <br>Yellow Dragon cookie.,Stellen Sie Stand von<br>Gelbe Drache Gebäck auf.,Установите витрину<br> на тему Желтого<br> дракона для <br>кондитерских изделий.,黄龍テーマ菓子陳列台を配置<br>してみましょう。,请放置黄龙主题饼干货架。,配置黃龍主題餅乾陳列架。,วางแผงขายขนมธีมมังกรสีเหลือง,Placez un stand de collations <br>du dragon jaune.
STRING_LIST_QUEST_MAIN_193,황룡 테마 라면 진열대를 배치해보세요.,Place <br>Yellow Dragon ramen.,Stellen Sie Stand von <br>Gelbe Drache Ramen auf.,Установите витрину<br> на тему Желтого <br>дракона для рамена.,黄龍テーマラーメン<br>陳列台を配置してみましょう。,请放置黄龙主题拉面货架。,配置黃龍主題泡麵陳列架。,จัดวางแผงราเม็งในธีมมังกรสีเหลือง,Placez un stand de ramen <br>du dragon jaune
STRING_LIST_QUEST_MAIN_194,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_195,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_196,손님을 320번 불러오세요.,Call in customers 320 times.,Rufen Sie 320 Mal Gäste herbei.,Пригласите клиентов 320 раз.,お客さんを320回呼び込み<br>ましょう。,请邀请320次客人。,呼叫客人320次。,เรียกลูกค้ามา 320 ครั้ง,Invoquez des invités 320 fois.
STRING_LIST_QUEST_MAIN_197,VIP 85명을 불러오세요.,Call in 85 VIPs.,Rufen Sie 85 VIPs herbei.,Пригласите 85 VIP-персон.,VIP客85人を呼び込みましょう。,请邀请85名VIP。,呼叫85名VIP。,ลองเรียกลูกค้า VIP 85 คนสิ,Invoquez 85 VIP.
STRING_LIST_QUEST_MAIN_198,상품을 160번 진열해보세요.,Display items 160 times.,Stellen Sie das Produkt 160 Mal aus.,Продемонстрируйте <br>товары 160 раз.,商品を160回陳列してみましょう。,请展示160次商品。,陳列商品160次。,กรุณาแสดงสินค้า 160 ครั้ง,Affichez le produit 160 fois.
STRING_LIST_QUEST_MAIN_199,이몽룡을 50레벨까지 올려보세요.,Raise Lee Mong-ryong <br>to Level 50.,Erhöhen Sie Mong-Ryong <br>auf Level 50.,Поднимите уровень <br>Ли Монг Рёна до 50.,彦星のレベルを50まで<br>上げましょう。,请将李梦龙的等级升至50级。,升級李夢龍至Lv.50。,ลองเพิ่มเลเวลอีมงรยอ<br>งขึ้นไปที่ระดับ 50 ดูสิ,Élevez Mong-Ryong <br>au niveau 50.
STRING_LIST_QUEST_MAIN_200,강림을 배치해보세요.,Place Gang-rim.,Setzen Sie Kangrim ein.,Расположите Кан Рима.,降臨童子を配置してみましょう。,请放置Kang Lim。,配置江林。,ลองจัดคังริมดูสิ,Placez Kangrim.
STRING_LIST_QUEST_MAIN_201,핸섬가이를 50레벨까지 올려보세요.,Raise Handsome Guy <br>to Level 50.,Erhöhen Sie Schönen-Mann <br>auf Level 50.,Поднимите уровень <br>Красавчика до 50.,ハンサムガイのレベルを50<br>まで上げましょう。,请将大帅哥的等级升至50级。,升級帥哥至Lv.50。,ลองเพิ่มเลเวลหนุ่มหล่<br>อขึ้นไปที่ระดับ 50 ดูสิ,Élevez Bel Homme <br>au niveau 50.
STRING_LIST_QUEST_MAIN_202,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_203,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_204,손님을 340번 불러오세요.,Call in customers 340 times.,Rufen Sie 340 Mal Gäste herbei.,Пригласите клиентов 340 раз.,お客さんを340回呼び込み<br>ましょう。,请邀请340次客人。,呼叫客人340次。,เรียกลูกค้ามา 340 ครั้ง,Invoquez des invités 340 fois.
STRING_LIST_QUEST_MAIN_205,VIP 90명을 불러오세요.,Call in 90 VIPs.,Rufen Sie 90 VIPs herbei.,Пригласите 90 VIP-персон.,VIP客90人を呼び込みましょう。,请邀请90名VIP。,呼叫90名VIP。,ลองเรียกลูกค้า VIP 90 คนสิ,Invoquez 90 VIP.
STRING_LIST_QUEST_MAIN_206,상품을 180번 진열해보세요.,Display items 180 times.,Stellen Sie das Produkt <br>180 Mal aus.,Продемонстрируйте товары 180 раз.,商品を180回陳列してみましょう。,请展示180次商品。,陳列商品180次。,กรุณาแสดงสินค้า 180 ครั้ง,Affichez le produit 180 fois.
STRING_LIST_QUEST_MAIN_207,황룡 테마 잡화 진열대를 배치해보세요.,Place Yellow Dragon grocery.,Stellen Sie Stand von<br> Gelbe Drache Waren auf.,Установите витрину <br>на тему Желтого <br>дракона для товаров.,黄龍テーマ雑貨陳列台を配置<br>してみましょう。,请放置黄龙主题百货货架。,配置黃龍主題雜貨陳列架。,จัดเรียงชั้นวางสินค้าเบ็ด<br>เตล็ดในธีมมังกรเหลือง,Placez un stand de produits <br>du dragon jaune.
STRING_LIST_QUEST_MAIN_208,성춘향를 50레벨까지 올려보세요.,Raise Seong Chun-hyang <br>to Level 50.,Erhöhen Sie Chun-Hyang auf Level 50.,Поднимите уровень Сон Чун Хян до 50.,織姫のレベルを50まで<br>上げましょう。,请将成春香的等级升至50级。,升級成春香至Lv.50。,ลองเพิ่มเลเวลซองชุนฮย<br>างขึ้นไปที่ระดับ 50 ดูสิ,Élevez Chun-Hyang au niveau 50.
STRING_LIST_QUEST_MAIN_209,혜원맥을 배치해보세요.,Place Hae Won-maeg.,Setzen Sie Hyewonmaek ein.,Расположите Хе Вон Мэк.,冥府の使いを配置してみましょう。,请放置解怨脉。,配置解怨脈。,ลองวางฮเยวอนเม็กดูสิ,Placez Hyewonmaek.
STRING_LIST_QUEST_MAIN_210,댄스보이를 50레벨까지 올려보세요.,Raise Dance Boy <br>to Level 50.,Erhöhen Sie Tanz-Mann <br>auf Level 50.,Поднимите уровень <br>Танцора до 50.,ダンスボーイのレベルを50<br>まで上げましょう。,请将街舞男孩的等级升至50级。,升級跳舞男孩至Lv.50。,ลองเพิ่มเลเวลแดนซ์บอยขึ้<br>นไปที่ระดับ 50 ดูสิ,Élevez Dance Man au niveau 50.
STRING_LIST_QUEST_MAIN_211,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_212,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_213,손님을 360번 불러오세요.,Call in customers 360 times.,Rufen Sie 360 Mal Gäste herbei.,Пригласите клиентов 360 раз.,お客さんを360回呼び込み<br>ましょう。,请邀请360次客人。,呼叫客人360次。,กรุณาเรียกลูกค้ามา 360 ครั้ง,Invoquez des invités 360 fois.
STRING_LIST_QUEST_MAIN_214,VIP 95명을 불러오세요.,Call in 95 VIPs.,Rufen Sie 95 VIPs herbei.,Пригласите 95 VIP-персон.,VIP客95人を呼び込みましょう。,请邀请95名VIP。,呼叫95名VIP。,ลองเรียกลูกค้า VIP 95 คนสิ,Invoquez 95 VIP.
STRING_LIST_QUEST_MAIN_215,상품을 200번 진열해보세요.,Display items 200 times.,Stellen Sie das Produkt 200 Mal aus.,Продемонстрируйте товары 200 раз.,商品を200回陳列してみましょう。,请展示200次商品。,陳列商品200次。,กรุณาแสดงสินค้า 200 ครั้ง,Affichez le produit 200 fois.
STRING_LIST_QUEST_MAIN_216,황룡 테마 냉동 진열대를 배치해보세요.,Place <br>Yellow Dragon frozen.,Stellen Sie Stand von <br>Gelbe Drache gefrorenes Essen auf.,Установите витрину <br>на тему Желтого <br>дракона для замороженного.,黄龍テーマ冷凍陳列台を配置<br>してみましょう。,请放置黄龙主题速冻食品货架。,配置黃龍主題生鮮陳列架。,จัดเรียงชั้นวางสินค้าแ<br>ช่แข็งในธีมมังกรเหลือง,Placez un stand des surgelés <br>du dragon jaune.
STRING_LIST_QUEST_MAIN_217,혜원맥을 50레벨까지 올려보세요.,Raise Hae Won-maeg <br>to Level 50.,Erhöhen Sie Hyewonmaek <br>auf Level 50.,Поднимите уровень Хе Вон Мэк до 50.,冥府の使いのレベルを50<br>まで上げましょう。,请将解怨脉的等级升至50级。,升級解怨脈至Lv.50。,ลองเพิ่มเลเวลฮเยวอนแม็คขึ้<br>นไปที่ระดับ 50 สิ,Élevez Hyewonmaek au niveau 50.
STRING_LIST_QUEST_MAIN_218,댄스보이를 50레벨까지 올려보세요.,Raise Dance Boy <br>to Level 50.,Erhöhen Sie Tanz-Mann <br>auf Level 50.,Поднимите уровень Танцора до 50.,ダンスボーイのレベルを50<br>まで上げましょう。,请将街舞男孩的等级升至50级。,升級跳舞男孩至Lv.50。,ลองเพิ่มเลเวลแดนซ์บอยขึ้<br>นไปที่ระดับ 50 ดูสิ,Élevez Dance Man au niveau 50.
STRING_LIST_QUEST_MAIN_219,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_220,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_221,손님을 380번 불러오세요.,Call in customers 380 times.,Rufen Sie 380 Mal Gäste herbei.,Пригласите клиентов 380 раз.,お客さんを380回呼び込み<br>ましょう。,请邀请380次客人。,呼叫客人380次。,กรุณาเรียกลูกค้ามา 380 ครั้ง,Invoquez des invités 380 fois.
STRING_LIST_QUEST_MAIN_222,VIP 100명을 불러오세요.,Call in 100 VIPs.,Rufen Sie 100 VIPs herbei.,Пригласите 100 VIP-персон.,VIP客100人を呼び込みましょう。,请邀请100名VIP。,呼叫100名VIP。,ลองเรียกลูกค้า VIP 100คนสิ,Invoquez 100 VIP.
STRING_LIST_QUEST_MAIN_223,상품을 220번 진열해보세요.,Display items 220 times.,Stellen Sie das Produkt 220 Mal aus.,Продемонстрируйте товары 220 раз.,商品を220回陳列してみましょう。,请展示220次商品。,陳列商品220次。,กรุณาแสดงสินค้า 220 ครั้ง,Affichez le produit 220 fois.
STRING_LIST_QUEST_MAIN_224,황룡 테마 음료 진열대를 배치해보세요.,Place Yellow Dragon drink.,Stellen Sie Stand von<br> Gelbe Drache Getränke auf.,Установите витрину <br>на тему Желтого <br>дракона для напитков.,黄龍テーマドリンク陳列台を配置<br>してみましょう。,请放置黄龙主题饮料货架。,配置黃龍主題飲料陳列架。,วางชั้นวางเครื่องดื่มธีมมังกรเหลือง,Placez un stand de boissons <br>du dragon jaune.
STRING_LIST_QUEST_MAIN_225,편의점남을 60레벨까지 올려보세요.,Raise Store Man to Level 60.,Erhöhen Sie Store-Mann auf Level 60.,Поднимите уровень Продавца до 60.,コンビニ男のレベルを60まで<br>上げましょう。,请将男职员的等级升至60级。,升級便利商店男店員至Lv.60。,ลองเพิ่มเลเวลพนักงานชายใ<br>นร้านสะดวกซื้อเป็นระดับ 60,Élevez l'employé du<br> dépanneur au niveau 60.
STRING_LIST_QUEST_MAIN_226,일지매를 50레벨까지 올려보세요.,Raise Iljimae to Level 50.,Erhöhen Sie Iljimae auf Level 50.,Поднимите Иль Джи Мэ до 50 уровня.,義賊のレベルを50まで上げ<br>ましょう。,请将一枝梅的等级升至50级。,升級一枝梅至Lv.50。,ลองเพิ่มยอดขายรายวันถึงระดับ 50 ดูสิ,Élevez Iljimae au niveau 50.
STRING_LIST_QUEST_MAIN_227,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_228,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_229,손님을 400번 불러오세요.,Call in customers 400 times.,Rufen Sie 400 Mal Gäste herbei.,Пригласите клиентов 400 раз.,お客さんを400回呼び込み<br>ましょう。,请邀请400次客人。,呼叫客人400次。,กรุณาเรียกลูกค้ามา 400 ครั้ง,Invoquez des invités 400 fois.
STRING_LIST_QUEST_MAIN_230,VIP 105명을 불러오세요.,Call in 105 VIPs.,Rufen Sie 105 VIPs herbei.,Пригласите 105 VIP-персон.,VIP客105人を呼び込みましょう。,请邀请105名VIP。,呼叫105名VIP。,ลองเรียกลูกค้า VIP 105 คนดูสิ,Invoquez 105 VIP.
STRING_LIST_QUEST_MAIN_231,상품을 240번 진열해보세요.,Display items 240 times.,Stellen Sie das Produkt 240 Mal aus.,Продемонстрируйте товары 240 раз.,商品を240回陳列してみましょう。,请展示240次商品。,陳列商品240次。,กรุณาแสดงสินค้า 240 ครั้ง,Affichez le produit 240 fois.
STRING_LIST_QUEST_MAIN_232,황룡 테마 신선 진열대를 배치해보세요.,Place Yellow Dragon fresh.,Stellen Sie Stand von <br>Gelbe Drache frisches Essen auf.,Установите витрину на<br> тему Желтого дракона<br> для свежего.,黄龍テーマ生鮮陳列台を配置<br>してみましょう。,请放置黄龙主题新鲜果蔬货架。,配置黃龍主題生鮮陳列架。,ลองจัดเรียงขาตั้งโชว์สดธีม<br>มังกรเหลือง,Placez les aliments frais du <br>stand du dragon jaune.
STRING_LIST_QUEST_MAIN_233,편의점녀를 60레벨까지 올려보세요.,Raise Store Woman to Level 60.,Erhöhen Sie Store-Frau auf Level 60.,Поднимите уровень Продавщицы до 60.,コンビニ女のレベルを60まで<br>上げましょう。,请将女职员的等级升至60级。,升級便利商店女店員至Lv.60。,ลองเพิ่มเลเวลพนักงานหญิงร้า<br>นสะดวกซื้อถึงระดับ 60 ดูสิ,Élevez la femme du dépanneur <br>au niveau 60.
STRING_LIST_QUEST_MAIN_234,경찰관을 50레벨까지 올려보세요.,Raise Policeman to Level 50.,Erhöhen Sie Polizist auf Level 50.,Поднимите уровень Полицейского до 50.,警察官のレベルを50まで<br>上げましょう。,请将警察的等级升至50级。,升級警察至Lv.50。,ลองเพิ่มเลเวลเจ้าหน้าที่ตำรว<br>จขึ้นสู่ระดับ 50 ดูสิ,Élevez Flic au niveau 50.
STRING_LIST_QUEST_MAIN_235,피버를 3번 발동해 보세요.,Activate Fever 3 times.,Lösen Sie 3 mal Fieber aus.,Вызовите Лихорадку 3 раза.,フィーバーを3回発動させましょう。,请使用3次Fiber。,發動狂熱3次。,ลองใช้ฟีเวอร์ 3 ครั้ง,Induire de la fièvre 3 fois.
STRING_LIST_QUEST_MAIN_236,꾸미기를 2개 배치해 보세요.,Place 2 Decorations.,Stellen Sie 2 Dekoration auf.,Установите 2 элемента декора.,デコを2個配置してみましょう。,请放置2个装饰。,配置2個裝飾。,ลองวางเครื่องประดับ 2 ชิ้นดูสิ,Placez 2 décorations.
STRING_LIST_QUEST_MAIN_237,손님을 420번 불러오세요.,Call in customers 420 times.,Rufen Sie 420 Mal Gäste herbei.,Пригласите клиентов 420 раз.,お客さんを420回呼び込み<br>ましょう。,请邀请420次客人。,呼叫客人420次。,กรุณาเรียกลูกค้ามา 420 ครั้ง,Invoquez des invités 420 fois.
STRING_LIST_QUEST_MAIN_238,VIP 110명을 불러오세요.,Call in 110 VIPs.,Rufen Sie 110 VIPs herbei.,Пригласите 110 VIP-персон.,VIP客110人を呼び込みましょう。,请邀请110名VIP。,呼叫110名VIP。,ลองเรียกลูกค้า VIP 110 คนดูสิ,Invoquez 110 VIP.
STRING_LIST_QUEST_MAIN_239,상품을 260번 진열해보세요.,Display items 260 times.,Stellen Sie das Produkt 260 Mal aus.,Продемонстрируйте товары 260 раз.,商品を260回陳列してみましょう。,请展示260次商品。,陳列商品260次。,กรุณาแสดงสินค้า 260 ครั้ง,Affichez le produit 260 fois.
STRING_LIST_QUEST_MAIN_240,적룡 테마 과자 진열대를 배치해보세요.,Place Red Dragon cookie.,Stellen Sie Stand von <br>Rote Drache Gebäck auf.,Установите витрину <br>на тему Желтого дракона <br>для кондитерских изделий.,赤龍テーマ菓子陳列台を配置<br>してみましょう。,请放置黄龙主题饼干货架。,配置紅龍主題餅乾陳列架。,วางแผงขายขนมในธีมมังกรแดง,Placez un stand de collations <br>du dragon rouge.
STRING_LIST_QUEST_MAIN_241,점장을 60레벨까지 올려보세요.,Raise Store Manager <br>to Level 60.,Erhöhen Sie Ladenleiter auf Level 60.,Поднимите уровень Главного Менеджера до 60.,店長のレベルを60まで上げ<br>ましょう。,请将店长的等级升至60级。,升級店長至Lv.60。,ลองเพิ่มเลเวลผู้จัดการร้านขึ้นไปที่ระดับ 60 สิ,Élevez le magasin <br>au niveau 60.
STRING_LIST_QUEST_MAIN_242,이군대위을 50레벨까지 올려보세요.,Raise Lee Gun <br>to Level 50.,Erhöhen Sie G.Lee auf Level 50.,Поднимите уровень Капитана Ли до 50.,大尉さんのレベルを50まで<br>上げましょう。,请将Lee Kun上尉的等级升至50级。,升級李軍大尉至Lv.50。,ลองเพิ่มเลเวลกัปตันลีขึ้นไปที่<br>ระดับ 50 ดูสิ,Élevez le capitaine G.Lee <br>au niveau 50.
